        0.669014       -0.247108      -11.460798      244.556312        0.000000        0.000000        0.000000
        0.670993       -0.269210      -10.871706      350.686336        0.000000        0.000000        0.000000
        0.672973       -0.289944      -10.078642      450.659039        0.000000        0.000000        0.000000
        0.674952       -0.308920       -9.095610      542.638376        0.000000        0.000000        0.000000
        0.676931       -0.325780       -7.940102      624.934960        0.000000        0.000000        0.000000
        0.678911       -0.340202       -6.632781      696.037075        0.000000        0.000000        0.000000
        0.680890       -0.351909       -5.197097      754.638433        0.000000        0.000000        0.000000
        0.682869       -0.360674       -3.658859      799.662148        0.000000        0.000000        0.000000
        0.684849       -0.366320       -2.045761      830.280514        0.000000        0.000000        0.000000
        0.686828       -0.368727       -0.386872      845.930195        0.000000        0.000000        0.000000
        0.688807       -0.367835        1.287893      846.322568        0.000000        0.000000        0.000000
        0.690787       -0.363643        2.948326      831.449026        0.000000        0.000000        0.000000
        0.692766       -0.356208        4.564480      801.581130        0.000000        0.000000        0.000000
        0.694745       -0.345646        6.107217      757.265631        0.000000        0.000000        0.000000
        0.696725       -0.332132        7.548745      699.314428        0.000000        0.000000        0.000000
        0.698704       -0.315889        8.863124      628.789665        0.000000        0.000000        0.000000
        0.700683       -0.297195       10.026747      546.984232        0.000000        0.000000        0.000000
        0.702663       -0.276367       11.018771      455.398033        0.000000        0.000000        0.000000
        0.704642       -0.253762       11.821497      355.710448        0.000000        0.000000        0.000000
        0.706621       -0.229771       12.420700      249.749504        0.000000        0.000000        0.000000
        0.708601       -0.204805       12.805886      139.458318        0.000000        0.000000        0.000000
        0.710580       -0.179295       12.970485       26.859422        0.000000        0.000000        0.000000
        0.712559       -0.153680       12.911973      -85.982362        0.000000        0.000000        0.000000
        0.714539       -0.128400       12.631917     -196.997832        0.000000        0.000000        0.000000
        0.716518       -0.103888       12.135947     -304.151388        0.000000        0.000000        0.000000
        0.718497       -0.080562       11.433651     -405.478405        0.000000        0.000000        0.000000
        0.720477       -0.058817       10.538399     -499.121298        0.000000        0.000000        0.000000
        0.722456       -0.039018        9.467101     -583.363620        0.000000        0.000000        0.000000
        0.724435       -0.021494        8.239890     -656.661576        0.000000        0.000000        0.000000
        0.726415       -0.006531        6.879759     -717.672364        0.000000        0.000000        0.000000
        0.728394        0.005634        5.412133     -765.278822        0.000000        0.000000        0.000000
        0.730373        0.014815        3.864405     -798.609938        0.000000        0.000000        0.000000
        0.732353        0.020881        2.265435     -817.056840        0.000000        0.000000        0.000000
        0.734332        0.023762        0.645015     -820.283971        0.000000        0.000000        0.000000
        0.736311        0.023443       -0.966675     -808.235250        0.000000        0.000000        0.000000
